[2026-05-11 03:07:30] ---TOTAL start---
[2026-05-11 03:28:21] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01014 failed
[2026-05-11 03:28:21] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01015 failed
[2026-05-11 03:28:22] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01016 failed
[2026-05-11 03:28:23] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01017 succeed
[2026-05-11 03:28:24] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01018 succeed
[2026-05-11 03:28:24] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01019 failed
[2026-05-11 03:28:25] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01020 succeed
[2026-05-11 03:28:26] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01022 failed
[2026-05-11 03:28:26] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01023 failed
[2026-05-11 03:28:27] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01024 succeed
[2026-05-11 03:28:27] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01025 failed
[2026-05-11 03:28:28] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01026 failed
[2026-05-11 03:28:29] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01027 succeed
[2026-05-11 03:28:29] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01028 failed
[2026-05-11 03:28:30] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01029 succeed
[2026-05-11 03:28:31] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01030 succeed
[2026-05-11 03:28:32] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01031 succeed
[2026-05-11 03:28:32] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01032 failed
[2026-05-11 03:28:32] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01033 failed
[2026-05-11 03:28:32] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01034 failed
[2026-05-11 03:28:33] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01035 succeed
[2026-05-11 03:28:33] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01036 failed
[2026-05-11 03:28:34] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01037 succeed
[2026-05-11 03:28:35] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01038 succeed
[2026-05-11 03:28:36] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01039 failed
[2026-05-11 03:28:36] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01040 succeed
[2026-05-11 03:28:37] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01041 succeed
[2026-05-11 03:28:38] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01042 succeed
[2026-05-11 03:28:38] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01043 failed
[2026-05-11 03:28:39] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01044 succeed
[2026-05-11 03:28:40] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01045 failed
[2026-05-11 03:28:41] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01046 succeed
[2026-05-11 03:28:42] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01047 succeed
[2026-05-11 03:28:43] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01048 succeed
[2026-05-11 03:28:43] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01049 failed
[2026-05-11 03:28:44] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01050 succeed
[2026-05-11 03:28:45] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01051 succeed
[2026-05-11 03:28:45] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01052 failed
[2026-05-11 03:28:45] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01053 failed
[2026-05-11 03:28:45] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01054 failed
[2026-05-11 03:28:46] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01055 failed
[2026-05-11 03:28:47] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01056 failed
[2026-05-11 03:28:47] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01057 succeed
[2026-05-11 03:28:48] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01058 succeed
[2026-05-11 03:28:49] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01059 failed
[2026-05-11 03:28:49] Working in function safe_sub_func_int32_t_s_s
[2026-05-11 03:28:49] deleting 111: static int32_t(safe_sub_func_int32_t_s_s)(int32_t si1, int32_t si2) {
117: }
[2026-05-11 03:28:49] Actually deleting 817: l_109
819:       ((((safe_mul_func_uint16_t_u_u (0xCA7BL, (safe_lshift_func_uint16_t_u_u (func_83 ((p_68 = (g_76[1][3][2], (+(safe_lshift_func_uint16_t_u_s ((safe_add_func_int32_t_s_s ((safe_rshift_func_uint8_t_u_s ((safe_add_func_int16_t_s_s (((((0x8701C1B6L == (safe_add_func_int16_t_s_s (((safe_lshift_func_int16_t_s_s (((g_17[5] = (g_28.f1 <= (safe_add_func_uint32_t_u_u (((safe_sub_func_int32_t_s_s (1L, (safe_lshift_func_int16_t_s_u ((safe_rshift_func_uint8_t_u_u (0x5DL, ((((p_69.f5 >= (g_28.f6 = (((p_72 ^= (safe_mod_func_uint32_t_u_u (((g_28.f2 || ((0x6B95L < g_76[2][0][9].f3) | p_68)) < l_107[2][2][5]), 0x6DA58D7DL))) ^ l_75.f5) ^ 0xA032275AL))) | l_107[3][6][2]) < p_69.f3) || g_5[0].f2))), 1)))) <= g_76[2][0][9].f6), g_28.f1)))) | 0x65F83DE7L), p_71.f1)) < g_5[0].f2), g_76[2][0][9].f5))), 0x29863923L) == l_108) != 0x10L), l_107[2][2][5])), l_107[2][2][5])), l_75.f4)), 1)))))), 13)))) || 0x6BL), p_69.f5), p_69.f6);
[2026-05-11 03:28:49] Actually deleting 111: static int32_t(safe_sub_func_int32_t_s_s)(int32_t si1, int32_t si2) {
117: }
[2026-05-11 03:28:49] Actually deleting 730: if ((safe_rshift_func_uint8_t_u_s(
756:   }
[2026-05-11 03:28:49] Actually deleting 112: return
116:           (si1 - si2);
[2026-05-11 03:28:50] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01060 failed
[2026-05-11 03:28:50] deleting 112: return
116:           (si1 - si2);
[2026-05-11 03:28:50] Actually deleting 112: return
116:           (si1 - si2);
[2026-05-11 03:28:50] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01061 failed
[2026-05-11 03:28:50] ---LOCAL_EXPRESSION_REDUCER start---
[2026-05-11 03:28:51] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01062 succeed
[2026-05-11 03:28:51] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01063 failed
[2026-05-11 03:28:51] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01064 failed
[2026-05-11 03:28:51] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01065 failed
[2026-05-11 03:28:52] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01066 succeed
[2026-05-11 03:28:52] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01067 succeed
[2026-05-11 03:28:53] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01068 succeed
[2026-05-11 03:28:54] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01069 succeed
[2026-05-11 03:28:55] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01070 succeed
[2026-05-11 03:28:56] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01071 succeed
[2026-05-11 03:28:57] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01072 succeed
[2026-05-11 03:28:58] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01073 succeed
[2026-05-11 03:28:58] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01074 failed
[2026-05-11 03:28:58] Working in function safe_add_func_int32_t_s_s
[2026-05-11 03:28:58] deleting 103: static int32_t(safe_add_func_int32_t_s_s)(int32_t si1, int32_t si2) {
110: }
[2026-05-11 03:28:58] Actually deleting 814: l_109
816:       ((((safe_mul_func_uint16_t_u_u (0xCA7BL, (safe_lshift_func_uint16_t_u_u (func_83 ((p_68 = (g_76[1][3][2], (+(safe_lshift_func_uint16_t_u_s ((safe_add_func_int32_t_s_s ((safe_rshift_func_uint8_t_u_s ((safe_add_func_int16_t_s_s (((((0x8701C1B6L == (safe_add_func_int16_t_s_s (((safe_lshift_func_int16_t_s_s (((g_17[5] = (g_28.f1 <= (safe_add_func_uint32_t_u_u (((safe_sub_func_int32_t_s_s (1L, (safe_lshift_func_int16_t_s_u ((safe_rshift_func_uint8_t_u_u (0x5DL, ((((p_69.f5 >= (g_28.f6 = (((p_72 ^= (safe_mod_func_uint32_t_u_u (((g_28.f2 || ((0x6B95L < g_76[2][0][9].f3) | p_68)) < l_107[2][2][5]), 0x6DA58D7DL))) ^ l_75.f5) ^ 0xA032275AL))) | l_107[3][6][2]) < p_69.f3) || g_5[0].f2))), 1)))) <= g_76[2][0][9].f6), g_28.f1)))) | 0x65F83DE7L), p_71.f1)) < g_5[0].f2), g_76[2][0][9].f5))), 0x29863923L) == l_108) != 0x10L), l_107[2][2][5])), l_107[2][2][5])), l_75.f4)), 1)))))), 13)))) || 0x6BL), p_69.f5), p_69.f6);
[2026-05-11 03:28:58] Actually deleting 103: static int32_t(safe_add_func_int32_t_s_s)(int32_t si1, int32_t si2) {
110: }
[2026-05-11 03:28:58] Actually deleting 104: return
109:           (si1 + si2);
[2026-05-11 03:28:58] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01075 failed
[2026-05-11 03:28:58] deleting 104: return
109:           (si1 + si2);
[2026-05-11 03:28:58] Actually deleting 104: return
109:           (si1 + si2);
[2026-05-11 03:28:59] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01076 failed
[2026-05-11 03:28:59] ---LOCAL_EXPRESSION_REDUCER start---
[2026-05-11 03:28:59] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01077 succeed
[2026-05-11 03:28:59] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01078 failed
[2026-05-11 03:28:59] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01079 failed
[2026-05-11 03:29:00] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01080 failed
[2026-05-11 03:29:00] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01081 succeed
[2026-05-11 03:29:01] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01082 succeed
[2026-05-11 03:29:02] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01083 succeed
[2026-05-11 03:29:03] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01084 succeed
[2026-05-11 03:29:04] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01085 succeed
[2026-05-11 03:29:05] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01086 succeed
[2026-05-11 03:29:06] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01087 succeed
[2026-05-11 03:29:06] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01088 succeed
[2026-05-11 03:29:07] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01089 succeed
[2026-05-11 03:29:07] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01090 failed
[2026-05-11 03:29:07] Working in function safe_mul_func_int16_t_s_s
[2026-05-11 03:29:07] deleting 62: static int16_t(safe_mul_func_int16_t_s_s)(int16_t si1, int16_t si2) {
71: }
[2026-05-11 03:29:07] Actually deleting 62: static int16_t(safe_mul_func_int16_t_s_s)(int16_t si1, int16_t si2) {
71: }
[2026-05-11 03:29:07] Actually deleting 659: g_766 &=
702:            p_31.f3)) != 0UL);
[2026-05-11 03:29:07] Actually deleting 63: return
70:           si1 * si2;
[2026-05-11 03:29:08] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01091 failed
[2026-05-11 03:29:08] deleting 63: return
70:           si1 * si2;
[2026-05-11 03:29:08] Actually deleting 63: return
70:           si1 * si2;
[2026-05-11 03:29:08] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01092 failed
[2026-05-11 03:29:08] ---LOCAL_EXPRESSION_REDUCER start---
[2026-05-11 03:29:09] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01093 succeed
[2026-05-11 03:29:09] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01094 failed
[2026-05-11 03:29:09] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01095 failed
[2026-05-11 03:29:09] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01096 failed
[2026-05-11 03:29:10] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01097 succeed
[2026-05-11 03:29:11] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01098 succeed
[2026-05-11 03:29:12] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01099 succeed
[2026-05-11 03:29:13] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01100 succeed
[2026-05-11 03:29:14] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01101 succeed
[2026-05-11 03:29:14] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01102 succeed
[2026-05-11 03:29:15] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01103 succeed
[2026-05-11 03:29:16] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01104 succeed
[2026-05-11 03:29:17] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01105 succeed
[2026-05-11 03:29:18] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01106 succeed
[2026-05-11 03:29:18] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01107 succeed
[2026-05-11 03:29:19] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01108 failed
[2026-05-11 03:29:19] Working in function safe_rshift_func_uint16_t_u_u
[2026-05-11 03:29:19] deleting 173: static uint16_t(safe_rshift_func_uint16_t_u_u)(uint16_t left,
178: }
[2026-05-11 03:29:19] Actually deleting 173: static uint16_t(safe_rshift_func_uint16_t_u_u)(uint16_t left,
178: }
[2026-05-11 03:29:19] Actually deleting 175: return
177:                                     (left >> ((unsigned int)right));
[2026-05-11 03:29:19] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01109 succeed
[2026-05-11 03:29:19] Working in function safe_mod_func_int32_t_s_s
[2026-05-11 03:29:19] deleting 105: static int32_t(safe_mod_func_int32_t_s_s)(int32_t si1, int32_t si2) {
109: }
[2026-05-11 03:29:19] Actually deleting 105: static int32_t(safe_mod_func_int32_t_s_s)(int32_t si1, int32_t si2) {
109: }
[2026-05-11 03:29:19] Actually deleting 106: return
108:                                                             (si1 % si2);
[2026-05-11 03:29:19] Actually deleting 557: g_374 |=
584:         g_290.f2) > g_449);
[2026-05-11 03:29:20] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01110 succeed
[2026-05-11 03:29:20] Working in function safe_lshift_func_int8_t_s_s
[2026-05-11 03:29:20] deleting 46: static int8_t(safe_lshift_func_int8_t_s_s)(int8_t left, int right) {
53: }
[2026-05-11 03:29:20] Actually deleting 46: static int8_t(safe_lshift_func_int8_t_s_s)(int8_t left, int right) {
53: }
[2026-05-11 03:29:20] Actually deleting 47: return
52:           (left << ((int)right));
[2026-05-11 03:29:21] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01111 succeed
[2026-05-11 03:29:21] Working in function safe_rshift_func_int16_t_s_u
[2026-05-11 03:29:21] deleting 82: static int16_t(safe_rshift_func_int16_t_s_u)(int16_t left, unsigned int right) {
88: }
[2026-05-11 03:29:21] Actually deleting 82: static int16_t(safe_rshift_func_int16_t_s_u)(int16_t left, unsigned int right) {
88: }
[2026-05-11 03:29:21] Actually deleting 83: return
87:           (left >> ((unsigned int)right));
[2026-05-11 03:29:22] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01112 succeed
[2026-05-11 03:29:22] Working in function safe_mod_func_int16_t_s_s
[2026-05-11 03:29:22] deleting 58: static int16_t(safe_mod_func_int16_t_s_s)(int16_t si1, int16_t si2) {
62: }
[2026-05-11 03:29:22] Actually deleting 58: static int16_t(safe_mod_func_int16_t_s_s)(int16_t si1, int16_t si2) {
62: }
[2026-05-11 03:29:22] Actually deleting 59: return
61:                                                             (si1 % si2);
[2026-05-11 03:29:23] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01113 succeed
[2026-05-11 03:29:23] Working in function safe_rshift_func_uint8_t_u_u
[2026-05-11 03:29:23] deleting 120: static uint8_t(safe_rshift_func_uint8_t_u_u)(uint8_t left, unsigned int right) {
124: }
[2026-05-11 03:29:23] Actually deleting 121: return
123:                                     (left >> ((unsigned int)right));
[2026-05-11 03:29:23] Actually deleting 745: l_109
747:       ((((safe_mul_func_uint16_t_u_u (0xCA7BL, (safe_lshift_func_uint16_t_u_u (func_83 ((p_68 = (g_76[1][3][2], (+(safe_lshift_func_uint16_t_u_s ((safe_add_func_int32_t_s_s ((safe_rshift_func_uint8_t_u_s ((safe_add_func_int16_t_s_s (((((0x8701C1B6L == (safe_add_func_int16_t_s_s (((safe_lshift_func_int16_t_s_s (((g_17[5] = (g_28.f1 <= (safe_add_func_uint32_t_u_u (((safe_sub_func_int32_t_s_s (1L, (safe_lshift_func_int16_t_s_u ((safe_rshift_func_uint8_t_u_u (0x5DL, ((((p_69.f5 >= (g_28.f6 = (((p_72 ^= (safe_mod_func_uint32_t_u_u (((g_28.f2 || ((0x6B95L < g_76[2][0][9].f3) | p_68)) < l_107[2][2][5]), 0x6DA58D7DL))) ^ l_75.f5) ^ 0xA032275AL))) | l_107[3][6][2]) < p_69.f3) || g_5[0].f2))), 1)))) <= g_76[2][0][9].f6), g_28.f1)))) | 0x65F83DE7L), p_71.f1)) < g_5[0].f2), g_76[2][0][9].f5))), 0x29863923L) == l_108) != 0x10L), l_107[2][2][5])), l_107[2][2][5])), l_75.f4)), 1)))))), 13)))) || 0x6BL), p_69.f5), p_69.f6);
[2026-05-11 03:29:23] Actually deleting 120: static uint8_t(safe_rshift_func_uint8_t_u_u)(uint8_t left, unsigned int right) {
124: }
[2026-05-11 03:29:24] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01114 failed
[2026-05-11 03:29:24] deleting 121: return
123:                                     (left >> ((unsigned int)right));
[2026-05-11 03:29:24] Actually deleting 121: return
123:                                     (left >> ((unsigned int)right));
[2026-05-11 03:29:24] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01115 failed
[2026-05-11 03:29:24] ---LOCAL_EXPRESSION_REDUCER start---
[2026-05-11 03:29:24] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01116 succeed
[2026-05-11 03:29:25] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01117 failed
[2026-05-11 03:29:25] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01118 failed
[2026-05-11 03:29:25] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01119 failed
[2026-05-11 03:29:26] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01120 succeed
[2026-05-11 03:29:26] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01121 succeed
[2026-05-11 03:29:27] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01122 succeed
[2026-05-11 03:29:28] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01123 succeed
[2026-05-11 03:29:29] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01124 succeed
[2026-05-11 03:29:30] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01125 succeed
[2026-05-11 03:29:31] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01126 succeed
[2026-05-11 03:29:31] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01127 failed
[2026-05-11 03:29:31] Working in function safe_add_func_int8_t_s_s
[2026-05-11 03:29:31] deleting 16: static int8_t(safe_add_func_int8_t_s_s)(int8_t si1, int8_t si2) {
23: }
[2026-05-11 03:29:31] Actually deleting 16: static int8_t(safe_add_func_int8_t_s_s)(int8_t si1, int8_t si2) {
23: }
[2026-05-11 03:29:31] Actually deleting 17: return
22:           (si1 + si2);
[2026-05-11 03:29:32] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01128 succeed
[2026-05-11 03:29:32] Working in function safe_mul_func_uint16_t_u_u
[2026-05-11 03:29:32] deleting 119: static uint16_t(safe_mul_func_uint16_t_u_u)(uint16_t ui1, uint16_t ui2) {
121: }
[2026-05-11 03:29:32] Actually deleting 649: if ((safe_rshift_func_uint8_t_u_s(
675:   }
[2026-05-11 03:29:32] Actually deleting 736: l_109
738:       ((((safe_mul_func_uint16_t_u_u (0xCA7BL, (safe_lshift_func_uint16_t_u_u (func_83 ((p_68 = (g_76[1][3][2], (+(safe_lshift_func_uint16_t_u_s ((safe_add_func_int32_t_s_s ((safe_rshift_func_uint8_t_u_s ((safe_add_func_int16_t_s_s (((((0x8701C1B6L == (safe_add_func_int16_t_s_s (((safe_lshift_func_int16_t_s_s (((g_17[5] = (g_28.f1 <= (safe_add_func_uint32_t_u_u (((safe_sub_func_int32_t_s_s (1L, (safe_lshift_func_int16_t_s_u ((safe_rshift_func_uint8_t_u_u (0x5DL, ((((p_69.f5 >= (g_28.f6 = (((p_72 ^= (safe_mod_func_uint32_t_u_u (((g_28.f2 || ((0x6B95L < g_76[2][0][9].f3) | p_68)) < l_107[2][2][5]), 0x6DA58D7DL))) ^ l_75.f5) ^ 0xA032275AL))) | l_107[3][6][2]) < p_69.f3) || g_5[0].f2))), 1)))) <= g_76[2][0][9].f6), g_28.f1)))) | 0x65F83DE7L), p_71.f1)) < g_5[0].f2), g_76[2][0][9].f5))), 0x29863923L) == l_108) != 0x10L), l_107[2][2][5])), l_107[2][2][5])), l_75.f4)), 1)))))), 13)))) || 0x6BL), p_69.f5), p_69.f6);
[2026-05-11 03:29:32] Actually deleting 585: g_766 &=
628:            p_31.f3)) != 0UL);
[2026-05-11 03:29:32] Actually deleting 120: return ((unsigned int)ui1) * ((unsigned int)ui2);
[2026-05-11 03:29:32] Actually deleting 119: static uint16_t(safe_mul_func_uint16_t_u_u)(uint16_t ui1, uint16_t ui2) {
121: }
[2026-05-11 03:29:32] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01129 failed
[2026-05-11 03:29:32] deleting 120: return ((unsigned int)ui1) * ((unsigned int)ui2);
[2026-05-11 03:29:32] Actually deleting 120: return ((unsigned int)ui1) * ((unsigned int)ui2);
[2026-05-11 03:29:32] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01130 failed
[2026-05-11 03:29:32] ---LOCAL_EXPRESSION_REDUCER start---
[2026-05-11 03:29:33] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01131 succeed
[2026-05-11 03:29:33] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01132 failed
[2026-05-11 03:29:33] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01133 failed
[2026-05-11 03:29:33] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01134 failed
[2026-05-11 03:29:34] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01135 succeed
[2026-05-11 03:29:35] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01136 succeed
[2026-05-11 03:29:36] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01137 succeed
[2026-05-11 03:29:36] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01138 succeed
[2026-05-11 03:29:37] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01139 failed
[2026-05-11 03:29:37] Working in function safe_mul_func_int8_t_s_s
[2026-05-11 03:29:37] deleting 23: static int8_t(safe_mul_func_int8_t_s_s)(int8_t si1, int8_t si2) {
32: }
[2026-05-11 03:29:37] Actually deleting 23: static int8_t(safe_mul_func_int8_t_s_s)(int8_t si1, int8_t si2) {
32: }
[2026-05-11 03:29:37] Actually deleting 24: return
31:           si1 * si2;
[2026-05-11 03:29:37] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01140 succeed
[2026-05-11 03:29:37] Working in function safe_sub_func_uint8_t_u_u
[2026-05-11 03:29:37] deleting 70: static uint8_t(safe_sub_func_uint8_t_u_u)(uint8_t ui1, uint8_t ui2) {
72: }
[2026-05-11 03:29:37] Actually deleting 71: return ui1 - ui2;
[2026-05-11 03:29:37] Actually deleting 70: static uint8_t(safe_sub_func_uint8_t_u_u)(uint8_t ui1, uint8_t ui2) {
72: }
[2026-05-11 03:29:38] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01141 succeed
[2026-05-11 03:29:38] Working in function safe_rshift_func_uint8_t_u_s
[2026-05-11 03:29:38] deleting 94: static uint8_t(safe_rshift_func_uint8_t_u_s)(uint8_t left, int right) {
98: }
[2026-05-11 03:29:38] Actually deleting 95: return
97:                                                    (left >> ((int)right));
[2026-05-11 03:29:38] Actually deleting 636: if ((safe_rshift_func_uint8_t_u_s(
662:   }
[2026-05-11 03:29:38] Actually deleting 94: static uint8_t(safe_rshift_func_uint8_t_u_s)(uint8_t left, int right) {
98: }
[2026-05-11 03:29:38] Actually deleting 572: g_766 &=
615:            p_31.f3)) != 0UL);
[2026-05-11 03:29:38] Actually deleting 723: l_109
725:       ((((safe_mul_func_uint16_t_u_u (0xCA7BL, (safe_lshift_func_uint16_t_u_u (func_83 ((p_68 = (g_76[1][3][2], (+(safe_lshift_func_uint16_t_u_s ((safe_add_func_int32_t_s_s ((safe_rshift_func_uint8_t_u_s ((safe_add_func_int16_t_s_s (((((0x8701C1B6L == (safe_add_func_int16_t_s_s (((safe_lshift_func_int16_t_s_s (((g_17[5] = (g_28.f1 <= (safe_add_func_uint32_t_u_u (((safe_sub_func_int32_t_s_s (1L, (safe_lshift_func_int16_t_s_u ((safe_rshift_func_uint8_t_u_u (0x5DL, ((((p_69.f5 >= (g_28.f6 = (((p_72 ^= (safe_mod_func_uint32_t_u_u (((g_28.f2 || ((0x6B95L < g_76[2][0][9].f3) | p_68)) < l_107[2][2][5]), 0x6DA58D7DL))) ^ l_75.f5) ^ 0xA032275AL))) | l_107[3][6][2]) < p_69.f3) || g_5[0].f2))), 1)))) <= g_76[2][0][9].f6), g_28.f1)))) | 0x65F83DE7L), p_71.f1)) < g_5[0].f2), g_76[2][0][9].f5))), 0x29863923L) == l_108) != 0x10L), l_107[2][2][5])), l_107[2][2][5])), l_75.f4)), 1)))))), 13)))) || 0x6BL), p_69.f5), p_69.f6);
[2026-05-11 03:29:39] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01142 failed
[2026-05-11 03:29:39] deleting 95: return
97:                                                    (left >> ((int)right));
[2026-05-11 03:29:39] Actually deleting 95: return
97:                                                    (left >> ((int)right));
[2026-05-11 03:29:39] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01143 failed
[2026-05-11 03:29:39] ---LOCAL_EXPRESSION_REDUCER start---
[2026-05-11 03:29:40] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01144 succeed
[2026-05-11 03:29:40] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01145 failed
[2026-05-11 03:29:40] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01146 failed
[2026-05-11 03:29:40] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01147 failed
[2026-05-11 03:29:41] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01148 succeed
